PARENT1,MSTATUS,SEX,EDUCATION,JOB,CAR_USE,CAR_TYPE,RED_CAR,REVOKED,URBANICITY,TARGET_FLAG,KIDSDRIV,AGE,HOMEKIDS,YOJ,TRAVTIME,TIF,CLM_FREQ,MVR_PTS,CAR_AGE,INCOME,HOME_VAL,BLUEBOOK,OLDCLAIM
No,z_No,z_F,Bachelors,z_Blue Collar,Commercial,Pickup,no,No,Highly Urban/ Urban,0,0,27.0,0,9.0,39,10,3,3,13.0,81474.0,0.0,25720.0,6985.0
No,z_No,M,<High School,z_Blue Collar,Private,Pickup,yes,No,Highly Urban/ Urban,1,0,55.0,0,12.0,40,7,3,2,6.0,26088.0,0.0,5220.0,2158.0
No,Yes,z_F,z_High School,Student,Private,Sports Car,no,No,Highly Urban/ Urban,0,0,31.0,1,0.0,46,1,0,0,1.0,0.0,0.0,2480.0,0.0
No,Yes,M,z_High School,z_Blue Collar,Commercial,Minivan,yes,No,z_Highly Rural/ Rural,0,0,46.0,0,11.0,35,7,0,0,9.0,45045.0,159854.0,6100.0,0.0
No,Yes,z_F,Masters,Lawyer,Private,Minivan,no,No,Highly Urban/ Urban,0,0,53.0,0,15.0,31,10,0,4,17.0,106622.0,334528.0,21750.0,0.0
No,Yes,M,z_High School,Clerical,Private,Van,yes,No,Highly Urban/ Urban,0,0,58.0,4,16.0,34,11,0,0,12.0,46214.0,241259.0,18860.0,0.0
No,Yes,z_F,z_High School,z_Blue Collar,Commercial,z_SUV,no,No,Highly Urban/ Urban,0,2,41.0,2,13.0,29,6,3,3,1.0,34056.0,122908.0,1500.0,4576.0
No,Yes,M,z_High School,z_Blue Collar,Commercial,Van,no,No,Highly Urban/ Urban,1,0,38.0,4,14.0,42,1,3,7,9.0,40248.0,166402.0,20280.0,4162.0
No,Yes,M,Bachelors,Professional,Private,Minivan,yes,No,z_Highly Rural/ Rural,0,0,44.0,0,8.0,11,13,0,1,7.0,67813.0,252457.0,16480.0,0.0
Yes,z_No,M,<High School,Clerical,Private,Minivan,yes,No,z_Highly Rural/ Rural,0,0,28.0,1,10.0,42,4,0,1,5.0,16045.0,0.0,1590.0,0.0
No,Yes,M,Masters,Lawyer,Private,Pickup,no,No,Highly Urban/ Urban,0,0,46.0,0,9.0,58,6,1,4,12.0,59838.0,192061.0,12080.0,1982.0
No,z_No,z_F,<High School,Clerical,Private,Sports Car,no,Yes,Highly Urban/ Urban,1,0,50.0,0,13.0,21,1,0,0,1.0,35097.0,159912.0,15690.0,0.0
No,z_No,M,z_High School,Professional,Commercial,Panel Truck,yes,No,z_Highly Rural/ Rural,0,0,51.0,0,10.0,68,4,0,2,8.0,117809.0,0.0,23740.0,0.0
No,z_No,M,Masters,Professional,Commercial,Minivan,yes,Yes,Highly Urban/ Urban,0,0,57.0,0,13.0,42,1,0,5,15.0,196889.0,484353.0,7910.0,0.0
No,Yes,M,Masters,Lawyer,Private,Van,no,No,Highly Urban/ Urban,0,1,41.0,2,13.0,25,16,1,1,11.0,58963.0,214655.0,17310.0,6412.0
No,Yes,z_F,Bachelors,Home Maker,Private,Sports Car,no,No,Highly Urban/ Urban,0,0,42.0,2,13.0,25,1,1,0,9.0,7313.0,94969.0,7520.0,1101.0
No,Yes,M,Bachelors,z_Blue Collar,Commercial,Panel Truck,no,No,Highly Urban/ Urban,0,0,46.0,0,6.0,30,21,2,7,10.0,140113.0,363845.0,22780.0,7601.0
No,z_No,M,Bachelors,z_Blue Collar,Commercial,Panel Truck,yes,No,Highly Urban/ Urban,0,0,47.0,0,10.0,21,4,0,3,11.0,71976.0,207191.0,34790.0,0.0
No,Yes,M,<High School,Clerical,Commercial,Panel Truck,yes,No,Highly Urban/ Urban,1,0,39.0,0,8.0,26,7,0,1,6.0,28924.0,140957.0,28000.0,0.0
Yes,z_No,M,z_High School,z_Blue Collar,Commercial,Pickup,yes,No,Highly Urban/ Urban,1,0,37.0,3,14.0,12,1,3,0,1.0,40924.0,203314.0,9290.0,4567.0
No,z_No,z_F,<High School,Home Maker,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,52.0,0,11.0,50,10,0,0,1.0,19421.0,0.0,10460.0,0.0
No,Yes,z_F,PhD,Professional,Commercial,Pickup,no,No,Highly Urban/ Urban,0,0,47.0,0,11.0,12,11,1,4,17.0,125125.0,335460.0,29620.0,10321.0
No,z_No,M,z_High School,Student,Commercial,Pickup,yes,Yes,Highly Urban/ Urban,0,0,53.0,0,0.0,43,13,0,0,1.0,0.0,0.0,8640.0,0.0
Yes,z_No,M,Masters,z_Blue Collar,Commercial,Pickup,yes,No,z_Highly Rural/ Rural,0,0,42.0,3,15.0,62,4,0,0,7.0,74549.0,0.0,6530.0,0.0
No,z_No,M,z_High School,z_Blue Collar,Commercial,Van,yes,No,z_Highly Rural/ Rural,0,0,47.0,0,7.0,33,17,0,0,1.0,69560.0,0.0,18240.0,0.0
No,Yes,M,Bachelors,Professional,Private,Minivan,yes,No,Highly Urban/ Urban,0,0,38.0,0,14.0,32,4,0,0,11.0,57936.0,203583.0,15740.0,0.0
No,Yes,M,Masters,Lawyer,Private,Minivan,yes,No,Highly Urban/ Urban,0,0,55.0,0,12.0,53,1,0,2,16.0,58163.0,223080.0,34030.0,0.0
No,Yes,z_F,Masters,Professional,Private,Minivan,no,No,Highly Urban/ Urban,0,0,42.0,0,12.0,41,4,0,0,19.0,91845.0,261848.0,15650.0,0.0
No,z_No,z_F,Bachelors,z_Blue Collar,Commercial,z_SUV,no,No,Highly Urban/ Urban,1,0,50.0,0,12.0,53,6,1,0,9.0,47991.0,214996.0,11300.0,2159.0
No,z_No,z_F,z_High School,Clerical,Private,z_SUV,no,No,Highly Urban/ Urban,1,0,42.0,0,10.0,48,10,0,0,8.0,41293.0,0.0,5700.0,0.0
Yes,z_No,z_F,<High School,Clerical,Private,z_SUV,no,No,Highly Urban/ Urban,0,1,45.0,2,9.0,50,1,0,0,1.0,19917.0,102059.0,9550.0,0.0
No,z_No,M,<High School,z_Blue Collar,Private,Pickup,no,No,Highly Urban/ Urban,1,0,41.0,0,6.0,30,4,0,0,1.0,9536.0,0.0,6550.0,0.0
No,z_No,M,Masters,Lawyer,Private,Minivan,yes,No,Highly Urban/ Urban,0,0,46.0,0,8.0,25,9,2,2,8.0,102092.0,0.0,1500.0,2619.0
No,z_No,M,Bachelors,Professional,Private,z_SUV,yes,Yes,Highly Urban/ Urban,0,0,60.0,0,13.0,17,3,2,1,13.0,38395.0,0.0,12520.0,20667.0
Yes,z_No,z_F,z_High School,Home Maker,Private,z_SUV,no,No,Highly Urban/ Urban,1,1,42.0,1,12.0,45,4,0,0,5.0,14705.0,97885.0,11020.0,0.0
No,Yes,z_F,z_High School,z_Blue Collar,Commercial,z_SUV,no,No,Highly Urban/ Urban,1,0,57.0,0,8.0,30,4,2,7,7.0,81767.0,308350.0,15570.0,4734.0
No,Yes,z_F,Bachelors,Home Maker,Private,Sports Car,no,No,Highly Urban/ Urban,0,0,50.0,0,0.0,44,7,3,0,1.0,0.0,88189.0,8370.0,4123.0
No,Yes,M,Bachelors,Professional,Commercial,Panel Truck,yes,No,Highly Urban/ Urban,1,0,25.0,1,9.0,19,7,2,7,12.0,71207.0,202437.0,23910.0,548.0
No,Yes,z_F,Bachelors,z_Blue Collar,Commercial,z_SUV,no,No,Highly Urban/ Urban,0,0,35.0,2,13.0,20,7,3,0,7.0,55262.0,170646.0,10530.0,6444.0
No,Yes,z_F,PhD,Doctor,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,55.0,0,13.0,20,1,0,2,15.0,9619.0,126015.0,7960.0,0.0
No,Yes,z_F,Masters,Home Maker,Private,z_SUV,no,No,z_Highly Rural/ Rural,1,1,59.0,2,14.0,49,6,0,0,9.0,27823.0,161744.0,3950.0,0.0
No,Yes,z_F,<High School,Clerical,Private,Sports Car,no,No,Highly Urban/ Urban,1,0,38.0,1,17.0,27,10,2,0,1.0,14098.0,60733.0,6710.0,3545.0
Yes,z_No,z_F,z_High School,z_Blue Collar,Commercial,Minivan,no,No,z_Highly Rural/ Rural,0,3,44.0,4,10.0,50,11,0,5,1.0,73724.0,0.0,19330.0,0.0
Yes,z_No,z_F,z_High School,Clerical,Private,z_SUV,no,No,Highly Urban/ Urban,0,1,40.0,2,11.0,14,13,1,9,11.0,43098.0,224877.0,9810.0,3137.0
No,Yes,z_F,Bachelors,z_Blue Collar,Commercial,z_SUV,no,No,Highly Urban/ Urban,0,0,51.0,0,6.0,20,4,0,0,10.0,101320.0,297694.0,16730.0,0.0
No,Yes,z_F,Bachelors,Professional,Private,Minivan,no,No,Highly Urban/ Urban,0,0,58.0,0,14.0,33,6,3,0,13.0,89858.0,272665.0,22040.0,8510.0
No,Yes,M,Bachelors,Professional,Private,Minivan,yes,No,Highly Urban/ Urban,0,0,50.0,0,13.0,8,6,0,0,11.0,57387.0,181408.0,12240.0,0.0
Yes,z_No,z_F,z_High School,z_Blue Collar,Commercial,Pickup,no,No,z_Highly Rural/ Rural,0,1,43.0,1,11.0,36,6,0,2,1.0,71724.0,0.0,29900.0,0.0
No,z_No,z_F,Bachelors,Professional,Commercial,Pickup,no,No,Highly Urban/ Urban,1,0,46.0,0,7.0,36,1,1,0,10.0,60551.0,0.0,25850.0,1294.0
No,z_No,z_F,z_High School,z_Blue Collar,Commercial,Sports Car,no,No,z_Highly Rural/ Rural,0,0,36.0,0,9.0,66,1,1,3,9.0,51353.0,0.0,6710.0,3863.0
No,z_No,z_F,Bachelors,Professional,Private,Minivan,no,No,Highly Urban/ Urban,1,0,60.0,0,12.0,43,3,0,1,16.0,45038.0,242566.0,17980.0,0.0
No,Yes,z_F,<High School,Clerical,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,33.0,1,11.0,18,17,0,1,6.0,9981.0,126082.0,2500.0,0.0
No,Yes,M,Bachelors,z_Blue Collar,Commercial,Minivan,yes,No,Highly Urban/ Urban,0,0,45.0,0,13.0,55,5,0,2,5.0,87420.0,244089.0,17330.0,0.0
No,Yes,z_F,z_High School,z_Blue Collar,Commercial,z_SUV,no,No,z_Highly Rural/ Rural,1,0,37.0,0,12.0,51,1,0,0,10.0,38128.0,139340.0,23350.0,0.0
No,Yes,M,<High School,Clerical,Commercial,Van,no,No,z_Highly Rural/ Rural,0,0,52.0,0,8.0,64,1,0,0,6.0,21727.0,175392.0,17270.0,0.0
No,z_No,z_F,z_High School,Student,Commercial,z_SUV,no,No,z_Highly Rural/ Rural,0,0,36.0,0,4.0,64,1,0,0,9.0,2411.0,0.0,6980.0,0.0
No,Yes,M,Bachelors,Manager,Private,Pickup,yes,No,Highly Urban/ Urban,0,0,57.0,0,14.0,32,6,0,0,8.0,144342.0,403628.0,8540.0,0.0
No,Yes,z_F,<High School,Clerical,Private,Minivan,no,No,Highly Urban/ Urban,0,0,49.0,0,12.0,12,1,0,0,4.0,46336.0,159199.0,21590.0,0.0
No,Yes,M,Bachelors,Manager,Commercial,Pickup,yes,No,Highly Urban/ Urban,0,0,46.0,0,10.0,36,1,3,2,6.0,50117.0,169838.0,11110.0,5303.0
No,Yes,z_F,Masters,Lawyer,Private,z_SUV,no,Yes,Highly Urban/ Urban,0,0,41.0,0,0.0,33,1,0,1,10.0,0.0,95757.0,8870.0,0.0
No,Yes,M,Bachelors,z_Blue Collar,Commercial,Van,no,No,Highly Urban/ Urban,1,0,39.0,0,12.0,30,1,2,0,9.0,87416.0,231934.0,18330.0,6690.0
No,Yes,z_F,<High School,Clerical,Private,z_SUV,no,Yes,Highly Urban/ Urban,1,1,45.0,3,10.0,42,1,2,2,1.0,15796.0,145824.0,15860.0,29536.0
No,Yes,M,Masters,Lawyer,Private,Minivan,yes,No,Highly Urban/ Urban,0,1,49.0,0,6.0,22,9,0,1,10.0,137537.0,375497.0,9260.0,0.0
No,Yes,z_F,Masters,Lawyer,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,48.0,0,10.0,32,7,0,0,11.0,14882.0,111509.0,11550.0,0.0
No,z_No,M,Bachelors,z_Blue Collar,Commercial,Minivan,yes,No,Highly Urban/ Urban,0,0,58.0,0,15.0,22,6,1,0,6.0,98573.0,0.0,19200.0,2459.0
No,Yes,M,z_High School,z_Blue Collar,Commercial,Minivan,yes,No,Highly Urban/ Urban,0,0,49.0,0,14.0,37,7,2,1,1.0,47796.0,201302.0,15620.0,5150.0
No,Yes,z_F,Masters,Lawyer,Private,Minivan,no,No,Highly Urban/ Urban,0,0,55.0,1,15.0,18,11,0,0,16.0,114134.0,341067.0,20290.0,0.0
No,Yes,z_F,<High School,z_Blue Collar,Commercial,Pickup,no,No,Highly Urban/ Urban,0,0,43.0,2,18.0,30,6,0,0,1.0,36945.0,122062.0,21100.0,0.0
No,Yes,z_F,<High School,Home Maker,Private,z_SUV,no,No,Highly Urban/ Urban,0,1,36.0,2,0.0,36,6,0,3,7.0,0.0,0.0,1500.0,0.0
No,Yes,z_F,z_High School,z_Blue Collar,Commercial,Sports Car,no,No,Highly Urban/ Urban,0,2,41.0,2,13.0,29,4,1,5,1.0,34056.0,122908.0,6180.0,502.0
Yes,z_No,M,z_High School,Home Maker,Private,Minivan,yes,No,Highly Urban/ Urban,0,0,37.0,2,13.0,35,6,0,0,6.0,31722.0,127110.0,12660.0,0.0
No,z_No,M,<High School,z_Blue Collar,Private,Minivan,yes,No,Highly Urban/ Urban,0,0,53.0,0,10.0,19,1,2,0,1.0,24904.0,150064.0,10840.0,6841.0
No,Yes,M,z_High School,z_Blue Collar,Commercial,Van,no,No,z_Highly Rural/ Rural,0,0,46.0,0,13.0,85,10,0,1,1.0,36607.0,206422.0,17540.0,0.0
No,Yes,M,Bachelors,Professional,Commercial,Pickup,yes,Yes,z_Highly Rural/ Rural,0,0,57.0,0,10.0,16,1,0,3,12.0,58924.0,209735.0,6470.0,0.0
No,Yes,z_F,z_High School,Home Maker,Private,z_SUV,no,No,Highly Urban/ Urban,1,0,39.0,2,7.0,66,1,3,1,8.0,12236.0,92520.0,16320.0,4352.0
No,z_No,z_F,Masters,Lawyer,Private,z_SUV,no,No,Highly Urban/ Urban,1,0,48.0,0,12.0,45,6,1,0,16.0,59146.0,239920.0,20360.0,6710.0
No,z_No,M,Bachelors,Manager,Private,Minivan,yes,No,Highly Urban/ Urban,0,0,48.0,0,11.0,35,3,0,1,11.0,89404.0,288123.0,15240.0,0.0
No,Yes,M,Masters,Lawyer,Private,Minivan,yes,No,Highly Urban/ Urban,0,0,33.0,0,11.0,51,3,0,0,13.0,91549.0,269268.0,13950.0,0.0
No,Yes,M,Masters,Manager,Commercial,Panel Truck,yes,No,Highly Urban/ Urban,0,0,44.0,3,12.0,37,9,0,0,15.0,69620.0,239561.0,22830.0,0.0
No,Yes,M,z_High School,Clerical,Commercial,Panel Truck,yes,No,Highly Urban/ Urban,0,3,43.0,3,15.0,19,1,3,3,9.0,41394.0,142306.0,27010.0,3988.0
Yes,z_No,M,z_High School,z_Blue Collar,Commercial,Minivan,no,No,Highly Urban/ Urban,1,0,29.0,3,15.0,20,10,2,0,10.0,45828.0,149103.0,16420.0,8171.0
No,Yes,M,Masters,Lawyer,Private,Pickup,no,No,z_Highly Rural/ Rural,0,0,41.0,0,11.0,38,4,0,0,19.0,85056.0,270894.0,10440.0,0.0
No,Yes,z_F,<High School,z_Blue Collar,Private,Sports Car,no,No,z_Highly Rural/ Rural,0,0,45.0,2,1.0,20,16,0,0,5.0,42133.0,184640.0,10530.0,0.0
No,Yes,z_F,Masters,Lawyer,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,62.0,0,15.0,5,4,0,1,8.0,94344.0,259666.0,20160.0,0.0
No,Yes,M,Bachelors,Student,Commercial,Minivan,yes,No,Highly Urban/ Urban,0,0,49.0,0,11.0,56,10,0,0,13.0,6004.0,81701.0,16150.0,0.0
Yes,z_No,z_F,PhD,Manager,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,31.0,3,13.0,29,17,0,0,11.0,99412.0,0.0,21180.0,0.0
No,Yes,M,Masters,Professional,Private,Minivan,yes,No,Highly Urban/ Urban,0,0,48.0,0,13.0,60,11,0,0,12.0,120483.0,358643.0,6100.0,0.0
No,Yes,M,Bachelors,z_Blue Collar,Commercial,Minivan,yes,No,z_Highly Rural/ Rural,0,0,51.0,0,11.0,31,1,0,4,11.0,64292.0,202366.0,13030.0,0.0
No,z_No,M,z_High School,z_Blue Collar,Commercial,Minivan,no,No,Highly Urban/ Urban,0,0,44.0,0,9.0,11,4,4,0,5.0,76589.0,213661.0,12680.0,27779.0
No,Yes,M,z_High School,Clerical,Private,Minivan,no,No,Highly Urban/ Urban,0,0,54.0,0,13.0,35,9,0,0,1.0,24397.0,143227.0,15240.0,0.0
No,z_No,M,z_High School,Clerical,Private,Pickup,yes,No,z_Highly Rural/ Rural,0,0,39.0,0,11.0,38,10,0,2,6.0,59995.0,0.0,5400.0,0.0
Yes,z_No,M,PhD,Lawyer,Private,Minivan,no,No,Highly Urban/ Urban,0,0,40.0,2,11.0,32,4,0,0,10.0,195506.0,0.0,29520.0,0.0
No,Yes,z_F,<High School,Student,Private,Sports Car,no,No,z_Highly Rural/ Rural,0,2,43.0,2,10.0,5,10,0,4,6.0,1764.0,112808.0,1680.0,0.0
No,Yes,z_F,Bachelors,z_Blue Collar,Commercial,z_SUV,no,No,z_Highly Rural/ Rural,0,0,49.0,0,14.0,29,1,0,0,5.0,122265.0,384884.0,19020.0,0.0
No,z_No,z_F,z_High School,Student,Private,z_SUV,no,No,z_Highly Rural/ Rural,0,0,50.0,0,0.0,37,4,0,2,11.0,0.0,91409.0,6820.0,0.0
No,Yes,z_F,Bachelors,Manager,Private,Pickup,no,No,Highly Urban/ Urban,0,0,33.0,1,12.0,35,1,0,3,4.0,120665.0,353724.0,5820.0,0.0
No,Yes,z_F,z_High School,z_Blue Collar,Commercial,z_SUV,no,No,Highly Urban/ Urban,0,0,38.0,3,9.0,37,10,0,0,5.0,48606.0,224500.0,17810.0,0.0
No,z_No,z_F,PhD,Doctor,Private,Minivan,no,No,Highly Urban/ Urban,0,0,48.0,0,11.0,41,6,0,0,25.0,124487.0,323693.0,21970.0,0.0
No,Yes,M,z_High School,z_Blue Collar,Commercial,Minivan,yes,No,z_Highly Rural/ Rural,0,0,33.0,0,13.0,19,1,0,0,8.0,72968.0,188061.0,19000.0,0.0
No,Yes,M,Bachelors,z_Blue Collar,Commercial,Van,no,No,Highly Urban/ Urban,0,0,40.0,0,9.0,28,10,0,0,13.0,49182.0,186066.0,18770.0,0.0
No,Yes,M,Bachelors,z_Blue Collar,Commercial,Panel Truck,no,No,Highly Urban/ Urban,1,0,55.0,0,15.0,48,6,2,0,12.0,86268.0,274362.0,34310.0,4423.0
No,Yes,z_F,Masters,Manager,Private,Minivan,no,Yes,Highly Urban/ Urban,0,0,49.0,0,11.0,29,1,0,0,10.0,68711.0,232438.0,21780.0,0.0
No,Yes,z_F,Bachelors,Clerical,Private,Minivan,no,No,Highly Urban/ Urban,0,0,42.0,0,12.0,44,7,3,2,11.0,50519.0,134578.0,18490.0,3590.0
No,z_No,z_F,Bachelors,Home Maker,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,41.0,0,12.0,25,1,0,0,11.0,23327.0,147099.0,7890.0,0.0
No,z_No,z_F,Masters,Lawyer,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,45.0,0,12.0,41,11,0,0,9.0,63117.0,0.0,22040.0,0.0
No,z_No,M,Masters,Lawyer,Private,Minivan,yes,No,z_Highly Rural/ Rural,0,0,51.0,0,15.0,40,3,0,0,1.0,85317.0,0.0,1500.0,0.0
No,Yes,z_F,Bachelors,z_Blue Collar,Commercial,Sports Car,no,No,Highly Urban/ Urban,1,0,38.0,0,8.0,21,1,3,7,1.0,58530.0,238054.0,16480.0,2775.0
Yes,z_No,z_F,Bachelors,Professional,Private,Pickup,no,No,Highly Urban/ Urban,0,0,29.0,1,8.0,20,10,0,0,8.0,83557.0,224864.0,33100.0,0.0
No,Yes,M,Bachelors,Manager,Private,Minivan,no,No,Highly Urban/ Urban,0,0,55.0,0,13.0,61,1,0,1,6.0,76118.0,242287.0,14000.0,0.0
No,z_No,M,Bachelors,z_Blue Collar,Commercial,Pickup,yes,No,z_Highly Rural/ Rural,0,0,52.0,0,12.0,58,6,0,1,12.0,66436.0,241047.0,6700.0,0.0
No,Yes,z_F,PhD,Manager,Private,z_SUV,no,No,Highly Urban/ Urban,0,1,56.0,2,14.0,23,1,1,0,10.0,198720.0,522898.0,30690.0,4638.0
No,z_No,M,PhD,Doctor,Private,Pickup,yes,No,Highly Urban/ Urban,0,0,42.0,0,14.0,61,1,3,0,10.0,120315.0,0.0,6760.0,9609.0
No,z_No,z_F,Bachelors,Manager,Private,Minivan,no,No,Highly Urban/ Urban,0,0,36.0,0,12.0,29,19,0,0,5.0,111446.0,0.0,16240.0,0.0
No,Yes,z_F,Bachelors,z_Blue Collar,Commercial,z_SUV,no,No,Highly Urban/ Urban,0,0,35.0,0,12.0,73,8,0,0,1.0,101956.0,284104.0,15370.0,0.0
Yes,z_No,z_F,Masters,Lawyer,Private,Sports Car,no,No,Highly Urban/ Urban,1,0,57.0,2,15.0,40,6,2,4,11.0,148443.0,0.0,18500.0,7014.0
Yes,z_No,M,Bachelors,Professional,Private,Minivan,yes,No,z_Highly Rural/ Rural,0,0,34.0,2,15.0,26,7,0,0,11.0,42463.0,166941.0,20520.0,0.0
No,Yes,z_F,z_High School,z_Blue Collar,Commercial,Minivan,no,No,Highly Urban/ Urban,0,0,46.0,0,18.0,59,4,0,0,7.0,57870.0,264516.0,17500.0,0.0
No,Yes,z_F,PhD,Doctor,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,46.0,0,13.0,47,13,2,3,13.0,109609.0,316291.0,21860.0,23433.0
No,Yes,z_F,z_High School,z_Blue Collar,Commercial,z_SUV,no,No,Highly Urban/ Urban,1,0,34.0,3,16.0,46,8,2,7,1.0,61220.0,237329.0,8090.0,4402.0
No,z_No,z_F,Masters,Lawyer,Private,Minivan,no,No,Highly Urban/ Urban,1,0,45.0,0,13.0,9,1,2,4,20.0,44492.0,0.0,13540.0,10941.0
No,Yes,z_F,Bachelors,z_Blue Collar,Commercial,z_SUV,no,No,Highly Urban/ Urban,0,0,50.0,0,14.0,30,6,0,0,13.0,41988.0,161160.0,10700.0,0.0
No,Yes,z_F,<High School,Home Maker,Private,z_SUV,no,No,z_Highly Rural/ Rural,0,0,29.0,1,0.0,34,1,0,0,1.0,0.0,66346.0,6170.0,0.0
No,z_No,z_F,<High School,Clerical,Private,z_SUV,no,Yes,Highly Urban/ Urban,0,0,43.0,0,6.0,12,16,1,2,6.0,24411.0,127798.0,8240.0,44891.0
No,Yes,z_F,z_High School,Home Maker,Private,z_SUV,no,No,Highly Urban/ Urban,1,0,52.0,0,0.0,22,6,1,0,10.0,0.0,98396.0,12280.0,7070.0
No,Yes,z_F,z_High School,Clerical,Private,z_SUV,no,No,Highly Urban/ Urban,1,0,31.0,4,15.0,26,9,2,5,11.0,20555.0,128048.0,7760.0,3327.0
No,z_No,M,z_High School,z_Blue Collar,Commercial,Panel Truck,yes,No,Highly Urban/ Urban,1,0,53.0,0,12.0,43,10,0,0,1.0,44438.0,172432.0,34450.0,0.0
No,Yes,z_F,<High School,z_Blue Collar,Commercial,Minivan,no,No,Highly Urban/ Urban,0,3,42.0,3,6.0,30,1,2,6,1.0,19502.0,112001.0,17680.0,4352.0
No,Yes,z_F,<High School,Home Maker,Private,z_SUV,no,No,z_Highly Rural/ Rural,0,0,42.0,0,13.0,43,12,0,0,1.0,19835.0,141117.0,5700.0,0.0
No,Yes,z_F,z_High School,Student,Private,z_SUV,no,No,Highly Urban/ Urban,1,0,26.0,2,14.0,5,11,2,7,6.0,10730.0,0.0,16150.0,6135.0
No,Yes,M,Masters,Lawyer,Private,Van,yes,No,Highly Urban/ Urban,0,1,45.0,1,8.0,34,6,0,1,15.0,114905.0,294905.0,17490.0,0.0
No,z_No,M,<High School,z_Blue Collar,Private,Minivan,yes,No,Highly Urban/ Urban,0,0,37.0,0,10.0,14,7,0,1,9.0,97916.0,0.0,14990.0,0.0
No,Yes,M,Masters,Lawyer,Private,Minivan,yes,No,Highly Urban/ Urban,0,0,38.0,0,13.0,20,7,0,0,15.0,77505.0,201937.0,5300.0,0.0
No,z_No,M,<High School,z_Blue Collar,Private,Van,yes,No,Highly Urban/ Urban,0,0,40.0,0,8.0,23,1,1,5,1.0,31678.0,0.0,18210.0,34196.0
No,Yes,z_F,z_High School,z_Blue Collar,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,45.0,2,13.0,59,4,3,7,4.0,39163.0,168058.0,9920.0,36025.0
No,z_No,M,z_High School,z_Blue Collar,Private,Minivan,yes,No,z_Highly Rural/ Rural,0,0,45.0,0,12.0,39,6,0,0,10.0,52244.0,270015.0,27610.0,0.0
No,Yes,M,Bachelors,Manager,Commercial,Pickup,no,Yes,Highly Urban/ Urban,0,0,55.0,0,15.0,46,1,0,1,5.0,41882.0,164710.0,7000.0,0.0
No,z_No,z_F,PhD,Doctor,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,59.0,0,7.0,25,9,2,3,11.0,150956.0,386522.0,9300.0,7670.0
No,Yes,M,Bachelors,Manager,Commercial,Van,no,No,Highly Urban/ Urban,0,0,51.0,0,8.0,35,12,2,6,9.0,42597.0,204432.0,18830.0,5109.0
No,z_No,z_F,z_High School,z_Blue Collar,Commercial,z_SUV,no,No,Highly Urban/ Urban,1,0,35.0,0,13.0,55,13,3,7,6.0,40457.0,0.0,9050.0,974.0
No,Yes,z_F,Bachelors,Home Maker,Private,z_SUV,no,No,Highly Urban/ Urban,1,0,54.0,0,0.0,29,1,0,0,12.0,0.0,98561.0,17700.0,0.0
Yes,z_No,M,z_High School,Student,Commercial,Pickup,yes,Yes,Highly Urban/ Urban,1,2,41.0,2,8.0,53,4,3,0,8.0,3604.0,0.0,10850.0,5810.0
Yes,z_No,M,Bachelors,Professional,Private,Minivan,yes,Yes,Highly Urban/ Urban,0,0,23.0,2,9.0,44,10,1,3,9.0,68687.0,0.0,31560.0,33581.0
Yes,z_No,z_F,Bachelors,Manager,Private,Sports Car,no,No,Highly Urban/ Urban,0,0,43.0,2,9.0,24,3,1,6,11.0,63644.0,174541.0,19410.0,4123.0
Yes,z_No,z_F,z_High School,z_Blue Collar,Commercial,Sports Car,no,No,Highly Urban/ Urban,1,0,31.0,1,12.0,25,1,3,1,1.0,32381.0,0.0,16980.0,4185.0
No,Yes,M,Masters,Manager,Commercial,Van,no,No,Highly Urban/ Urban,0,0,48.0,0,10.0,13,1,3,3,11.0,108267.0,342009.0,17760.0,3573.0
No,Yes,z_F,Bachelors,Home Maker,Private,Sports Car,no,No,Highly Urban/ Urban,0,0,61.0,0,0.0,54,1,0,2,11.0,0.0,137023.0,15490.0,0.0
No,Yes,z_F,Masters,Manager,Private,Sports Car,no,No,Highly Urban/ Urban,0,0,58.0,1,16.0,27,1,0,0,15.0,235986.0,545492.0,30900.0,0.0
Yes,z_No,z_F,<High School,z_Blue Collar,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,42.0,1,10.0,24,6,0,1,1.0,37438.0,0.0,10550.0,0.0
No,z_No,M,z_High School,z_Blue Collar,Commercial,Pickup,no,No,Highly Urban/ Urban,1,0,49.0,0,9.0,41,7,0,0,1.0,75772.0,256898.0,6400.0,0.0
No,z_No,M,z_High School,z_Blue Collar,Commercial,Panel Truck,yes,Yes,Highly Urban/ Urban,1,0,50.0,0,11.0,33,8,1,10,8.0,53210.0,0.0,23810.0,19595.0
